"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00129905","YOUNG AMERICA, IN US","1993-02-01",,,,"0.00","0.0","0.0","46","28","28",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-02",,,,"0.00","0.0","0.0","33","14","14",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-03",,,,"0.00","0.0","0.0","38","14","27",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-04",,,,"0.00","0.0","0.0","45","21","21",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-05",,,,"0.00","0.0","0.0","50","20","27",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-06",,,,"0.00","0.0","0.0","51","26","31",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-07",,,,"0.00","0.0","0.0","33","17","17",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-08",,,,"0.00","0.0","0.0","42","17","32",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-09",,,,"0.00","0.0","0.0","36","28","30",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-10",,,,"0.00","0.0","0.0","43","29","31",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-11",,,,"0.00","0.0","0.0","60","30","31",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-12",,,,"0.31","0.2",,"32","28","29",,,,,"    1",
"USC00129905","YOUNG AMERICA, IN US","1993-02-13",,,,"0.12","0.8","1.0","30","27","28",,,"    1",,"    1",
"USC00129905","YOUNG AMERICA, IN US","1993-02-14",,,,"0.01","0.1","0.0","31","27","27",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-15",,,,"0.00","0.0",,"28","21","21",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-16",,,,"0.42","5.4","5.0","27","20","25",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-17",,,,"0.16","1.6","6.0","28","11","16",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-18",,,,"0.01","0.1","6.0","16","-9","-8",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-19",,,,"0.00","0.0","6.0","7","-9","4",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-20",,,,"0.00","0.0","5.0","24","4","21",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-21",,,,"0.15","2.1","6.0","34","20","32",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-22",,,,"0.21","1.1","4.0","38","20","24",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-23",,,,"0.02","1.9","5.0","24","9","10",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-24",,,,"0.00","0.0","5.0","14","-4","-4",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-25",,,,"0.00","0.0","5.0","10","-5","9",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-26",,,,"0.33","3.1","7.0","18","9","18",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-27",,,,"0.10","1.0","6.0","27","-7","-6",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-02-28",,,,"0.00","0.0","5.0","24","-8","0","    1",,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-01",,,,"0.00","0.0","4.0","28","0","24",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-02",,,,"0.00","0.0","4.0","39","23","34",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-03",,,,"0.35","0.0","1.0","43","34","35",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-04",,,,"0.07","0.0","0.0","38","32","33",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-05",,,,"0.61","5.8","3.0","33","29","29",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-06",,,,"0.03","0.2","1.0","36","21","23",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-07",,,,"0.00","0.0","0.0","43","22","33",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-08",,,,"0.02","0.0","0.0","45","33","34",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-09",,,,"0.01","0.0","0.0","40","31","31",,,"    1",,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-10",,,,"0.01","0.1","0.0","41","31","32",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-11",,,,"0.12","1.0","1.0","40","28","29",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-12",,,,"0.02","0.2",,"35","24","24",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-13",,,,"0.00","0.0","0.0","30","21","21",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-14",,,,"0.00","0.0","0.0","26","9","9",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-15",,,,"0.00","0.0","0.0","23","9","15",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-16",,,,"0.11","0.0","0.0","48","15","34",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-17",,,,"0.23","0.0","0.0","38","26","26",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-18",,,,"0.00","0.0","0.0","29","16","16",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-19",,,,"0.00","0.0","0.0","31","16","24",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-29",,,,"0.00","0.0","0.0","65","36","39",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-30",,,,"0.00","0.0","0.0","67","36","40","    1",,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-03-31",,,,"0.10","0.0","0.0","67","40","50",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-01",,,,"1.63","0.0","0.0","53","41","41",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-02",,,,"0.08","0.1","0.0","41","29","30",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-03",,,,"0.00","0.0","0.0","35","25","26",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-04",,,,"0.00","0.0","0.0","46","24","25",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-05",,,,"0.00","0.0","0.0","47","25","33",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-06",,,,"0.00","0.0","0.0","45","33","39",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-07",,,,"0.00","0.0","0.0","54","37","42",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-08",,,,"0.00","0.0","0.0","65","42","52",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-09",,,,"0.29","0.0","0.0","65","42","52",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-10",,,,"0.22","0.0","0.0","53","34","35",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-11",,,,"0.00","0.0","0.0","59","35","46",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-12",,,,"0.00","0.0","0.0","64","35","37",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-13",,,,"0.00","0.0","0.0","49","37","43",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-14",,,,"0.59","0.0","0.0","58","40","40",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-15",,,,"0.06","0.0","0.0","58","40","58",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-16",,,,"0.28","0.0","0.0","65","37","38",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-17",,,,"0.02","0.0","0.0","44","33","33",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-18",,,,"0.00","0.0","0.0","54","33","43",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-19",,,,"0.00","0.0","0.0","66","43","50",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-20",,,,"0.32","0.0","0.0","63","50","55",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-21",,,,"0.02","0.0","0.0","60","33","33",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-22",,,,"0.00","0.0","0.0","51","28","30",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-23",,,,"0.00","0.0","0.0","59","30","41",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-24",,,,"0.00","0.0","0.0","67","41","45",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-25",,,,"1.96","0.0","0.0","69","45","51",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-26",,,,"0.00","0.0","0.0","55","42","42",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-27",,,,"0.00","0.0","0.0","57","36","38",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-28",,,,"0.00","0.0","0.0","66","38","53",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-29",,,,"0.00","0.0","0.0","74","53","56",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-04-30",,,,"0.17","0.0","0.0","66","51","51","    1",,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-01",,,,"0.00","0.0","0.0","72","51","53",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-02",,,,"0.03","0.0","0.0","75","53","54",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-03",,,,"0.33","0.0","0.0","75","54","58",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-04",,,,"0.28","0.0","0.0","65","57","58",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-05",,,,"0.14","0.0","0.0","70","56","57",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-06",,,,"0.00","0.0","0.0","72","48","53",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-07",,,,"0.00","0.0","0.0","79","53","58",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-08",,,,"0.00","0.0","0.0","80","58","60",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-09",,,,"0.00","0.0","0.0","85","57","60",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-10",,,,"0.00","0.0","0.0","85","60","63",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-11",,,,"0.00","0.0","0.0","87","59","63",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-12",,,,"0.00","0.0","0.0","86","60","61",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-13",,,,"0.00","0.0","0.0","76","43","45",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-14",,,,"0.00","0.0","0.0","66","40","43",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-15",,,,"0.00","0.0","0.0","75","43","59",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-16",,,,"0.00","0.0","0.0","80","52","54",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-17",,,,"0.00","0.0","0.0","66","43","45",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-18",,,,"0.00","0.0","0.0","72","45","55",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-19",,,,"0.09","0.0","0.0","69","37","39",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-20",,,,"0.00","0.0","0.0","60","35","38",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-21",,,,"0.00","0.0","0.0","64","38","49",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-22",,,,"0.00","0.0","0.0","67","38","48",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-23",,,,"0.39","0.0","0.0","76","48","53",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-24",,,,"1.09","0.0","0.0","76","53","64",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-25",,,,"0.00","0.0","0.0","74","53","53",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-26",,,,"0.00","0.0","0.0","64","47","51",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-27",,,,"0.00","0.0","0.0","74","51","58",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-28",,,,"0.00","0.0","0.0","75","58","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-29",,,,"0.45","0.0","0.0","83","46","47",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-30",,,,"0.00","0.0","0.0","65","47","53",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-05-31",,,,"0.24","0.0","0.0","79","49","49",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-01",,,,"0.00","0.0","0.0","57","38","39",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-02",,,,"0.04","0.0","0.0","61","39","52",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-03",,,,"0.14","0.0","0.0","63","52","52",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-04",,,,"0.00","0.0","0.0","63","52","55",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-05",,,,"0.35","0.0","0.0","63","49","50",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-06",,,,"0.00","0.0","0.0","67","49","54",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-07",,,,"0.00","0.0","0.0","71","54","60",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-08",,,,"0.33","0.0","0.0","78","60","64",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-09",,,,"1.28","0.0","0.0","85","63","67",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-10",,,,"0.00","0.0","0.0","82","64","66",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-11",,,,"0.00","0.0","0.0","78","58","63",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-12",,,,"0.00","0.0","0.0","83","63","64",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-13",,,,"0.00","0.0","0.0","79","61","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-14",,,,"0.00","0.0","0.0","84","65","71",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-15",,,,"0.84","0.0","0.0","79","58","60",,"    1",,"    1",,
"USC00129905","YOUNG AMERICA, IN US","1993-06-16",,,,"0.00","0.0","0.0","73","52","54",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-17",,,,"0.00","0.0","0.0","80","54","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-18",,,,"0.00","0.0","0.0","88","65","70",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-19",,,,"0.05","0.0","0.0","87","69","71",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-20",,,,"0.01","0.0","0.0","87","71","71",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-21",,,,"0.33","0.0","0.0","81","66","66",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-22",,,,"0.00","0.0","0.0","74","54","60",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-23",,,,"0.00","0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-24",,,,"0.00","0.0","0.0","85","66","70",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-25",,,,"0.09","0.0","0.0","89","69","71",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-26",,,,"0.20","0.0","0.0","77","58","61",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-27",,,,"0.00","0.0","0.0","83","61","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-28",,,,"0.05","0.0","0.0","83","64","67",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-29",,,,"0.62","0.0","0.0","75","60","64",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-06-30",,,,"0.36","0.0","0.0","80","61","62",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-01",,,,"0.00","0.0","0.0","78","62","64",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-02",,,,"1.68","0.0","0.0","78","61","65",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-03",,,,"0.31","0.0","0.0","83","65","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-04",,,,"0.00","0.0","0.0","86","67","74",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-05",,,,"0.00","0.0","0.0","89","72","75",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-06",,,,"0.00","0.0","0.0","89","75","76",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-07",,,,"0.00","0.0","0.0","85","70","71",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-08",,,,"0.07","0.0","0.0","85","68","69",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-09",,,,"0.00","0.0","0.0","88","68","77",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-10",,,,"0.00","0.0","0.0","89","67","69",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-11",,,,"0.82","0.0","0.0","85","67","69",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-12",,,,"0.00","0.0","0.0","87","67","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-13",,,,"0.00","0.0","0.0","81","57","61",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-14",,,,"0.96","0.0","0.0","85","61","70",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-15",,,,"0.00","0.0","0.0","81","66","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-16",,,,"0.00","0.0","0.0","77","65","67",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-17",,,,"0.00","0.0","0.0","76","67","70",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-18",,,,"0.08","0.0","0.0","80","68","71",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-19",,,,"0.21","0.0","0.0","88","71","72",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-20",,,,"0.00","0.0","0.0","81","60","64",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-21",,,,"0.00","0.0","0.0","80","63","64",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-22",,,,"0.00","0.0","0.0","80","59","62",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-23",,,,"0.00","0.0","0.0","78","62","66",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-24",,,,"0.00","0.0","0.0","82","64","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-25",,,,"2.29","0.0","0.0","84","64","72",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-26",,,,"0.00","0.0","0.0","89","72","74",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-27",,,,"0.00","0.0","0.0","84","64","67",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-28",,,,"0.00","0.0","0.0","87","67","75",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-29",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-30",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-07-31",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-01",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-02",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-03",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-04",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-05",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-06",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-07",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-08",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-09",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-10",,,,"0.27","0.0","0.0","81","55","65",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-11",,,,"0.53","0.0","0.0","78","60","62",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-12",,,,"0.00","0.0","0.0","85","62","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-13",,,,"0.29","0.0","0.0","79","66","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-14",,,,"0.00","0.0","0.0","85","64","66","    1",,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-15",,,,"0.00","0.0","0.0","87","66","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-16",,,,"0.05","0.0","0.0","84","67","68",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-17",,,,"0.00","0.0","0.0","85","68","70",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-18",,,,"0.00","0.0","0.0","85","61","63","    1",,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-19",,,,"0.00","0.0","0.0","85","63","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-20",,,,"2.20","0.0","0.0","87","68","71",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-21",,,,"0.00","0.0","0.0","82","59","61","    1",,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-22",,,,"0.00","0.0","0.0","80","53","55",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-23",,,,"0.00","0.0","0.0","81","55","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-24",,,,"0.08","0.0","0.0","89","67","69",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-25",,,,"0.00","0.0","0.0","89","66","69","    1",,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-26",,,,"0.00","0.0","0.0","89","69","72","    1",,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-27",,,,"0.00","0.0","0.0","90","69","73",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-28",,,,"0.00","0.0","0.0","89","70","71",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-29",,,,"0.00","0.0","0.0","87","66","66",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-30",,,,"0.48","0.0","0.0","89","66","70",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-08-31",,,,"0.00","0.0","0.0","88","69","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-01",,,,"0.17","0.0","0.0","73","53","54",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-02",,,,"0.00","0.0","0.0","78","53","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-03",,,,"1.88","0.0","0.0","78","66","67",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-04",,,,"0.09","0.0","0.0","70","52","54",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-05",,,,"0.00","0.0","0.0","75","54","57",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-06",,,,"0.02","0.0","0.0","80","57","62",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-07",,,,"0.10","0.0","0.0","69","50","51",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-08",,,,"0.00","0.0","0.0","72","51","55",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-09",,,,"0.00","0.0","0.0","73","53","55",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-10",,,,"0.14","0.0","0.0","76","50","50",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-11",,,,"0.00","0.0","0.0","67","40","41",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-12",,,,"0.36","0.0","0.0","70","41","57",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-13",,,,"0.38","0.0","0.0","71","54","62",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-14",,,,"0.00","0.0","0.0","83","62","73",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-15",,,,"1.56","0.0","0.0","83","53","54",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-16",,,,"0.01","0.0","0.0","60","43","47",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-17",,,,"0.00","0.0","0.0","65","47","52",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-18",,,,"0.00","0.0","0.0","64","42","42",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-19",,,,"0.00","0.0","0.0","77","42","55",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-20",,,,"0.00","0.0","0.0","71","55","55",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-21",,,,"0.00","0.0","0.0","74","55","56",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-22",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-23",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-24",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-25",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-26",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-27",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-28",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-29",,,,,"0.0","0.0",,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-09-30",,,,"0.00","0.0","0.0","54","31","31",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-10-01",,,,"0.00","0.0","0.0","60","31","52",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-10-02",,,,"0.00","0.0","0.0","74","40","40",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-10-03",,,,"0.00","0.0","0.0","64","32","36",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-10-04",,,,"0.00","0.0","0.0","67","36","51",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-10-05",,,,"0.00","0.0","0.0","77","31","31",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-10-06",,,,"0.00","0.0","0.0","64","31","40",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-10-07",,,,"0.00","0.0","0.0","78","40","57",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-10-08",,,,"0.00","0.0","0.0","82","54","54",,,,,,
"USC00129905","YOUNG AMERICA, IN US","1993-10-09",,,,"0.82","0.0","0.0","79","51","51",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","1993-10-10",,,,"0.18","0.0","0.0","57","30","30",,,,,,
